address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 중구 흥인동 86,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,165582609,,스타벅스 신당역사거리점,http://place.map.kakao.com/165582609,서울 중구 다산로 258,127.01643051948,37.5658068639605
서울 종로구 인의동 28-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,472529831,1522-3232,스타벅스 종로플레이스점,http://place.map.kakao.com/472529831,서울 종로구 창경궁로 120,126.998247665782,37.5729799185395
서울 중구 을지로7가 143,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,660709111,1522-3232,스타벅스 동대문디자인플라자점,http://place.map.kakao.com/660709111,서울 중구 을지로 281,127.00967559784698,37.567350115843446
서울 중구 흥인동 132,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,22105142,1522-3232,스타벅스 신당역점,http://place.map.kakao.com/22105142,서울 중구 퇴계로 385,127.01431832258471,37.565338621053
서울 중구 을지로6가 18-131,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,288159067,1522-3232,스타벅스 국립중앙의료원점,http://place.map.kakao.com/288159067,서울 중구 을지로 251,127.00634316800016,37.56645295001367
서울 중구 광희동1가 185-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,321907882,1522-3232,스타벅스 동대문공원점,http://place.map.kakao.com/321907882,서울 중구 장충단로 229,127.007230456427,37.5651987124977
서울 성동구 하왕십리동 1070-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,324012796,1522-3232,스타벅스 상왕십리역점,http://place.map.kakao.com/324012796,서울 성동구 왕십리로 382,127.02792572453,37.5650766997171
서울 종로구 계동 101-14,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26410050,,스타벅스 북촌로점,http://place.map.kakao.com/26410050,서울 종로구 북촌로4길 23,126.986464650391,37.5794518998118
서울 동대문구 전농동 588-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1609221649,1522-3232,스타벅스 청량리역사점,http://place.map.kakao.com/1609221649,서울 동대문구 왕산로 214,127.047808173856,37.5807944854701
서울 종로구 종로3가 9-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17351323,1522-3232,스타벅스 종로3가점,http://place.map.kakao.com/17351323,서울 종로구 종로 113-1,126.990215316036,37.5705792749895
서울 중구 을지로4가 323,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,2059657767,1522-3232,스타벅스 을지로4가역점,http://place.map.kakao.com/2059657767,서울 중구 을지로 170,126.997328727022,37.5661395435934
서울 종로구 인사동 39,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,8430510,1522-3232,스타벅스 인사점,http://place.map.kakao.com/8430510,서울 종로구 인사동길 14,126.98688705882,37.5722187634845
서울 성북구 동선동1가 92-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17884760,1522-3232,스타벅스 성신여대점,http://place.map.kakao.com/17884760,서울 성북구 동소문로24길 12,127.018456564409,37.5931679490386
서울 성북구 종암동 29-10,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1925239650,1522-3232,스타벅스 종암DT점,http://place.map.kakao.com/1925239650,서울 성북구 종암로 17,127.036110806959,37.5918231921731
서울 성북구 동선동2가 134,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1879177739,1522-3232(팩스),스타벅스 성신여대정문점,http://place.map.kakao.com/1879177739,서울 성북구 보문로34길 62,127.01882965329546,37.59089919216606
서울 성북구 안암동5가 92,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,18691197,1522-3232,스타벅스 안암역점,http://place.map.kakao.com/18691197,서울 성북구 고려대로 102-2,127.03076860251483,37.58610880934777
서울 성북구 성북동1가 35-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17064822,1522-3232,스타벅스 한성대입구역점,http://place.map.kakao.com/17064822,서울 성북구 성북로 11,127.00497054935542,37.5891427533446
서울 성북구 안암동5가 104-30,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,7961278,1522-3232,스타벅스 고대점,http://place.map.kakao.com/7961278,서울 성북구 고려대로24길 51,127.029626494749,37.5839575300361
서울 성북구 동소문동2가 12,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,23325995,1522-3232,스타벅스 삼선교점,http://place.map.kakao.com/23325995,서울 성북구 동소문로 10,127.007390117722,37.58877682369543
서울 성북구 안암동5가 126-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,7977522,1522-3232,스타벅스 고대안암병원점,http://place.map.kakao.com/7977522,서울 성북구 고려대로 73,127.02811846846494,37.587014067220345
서울 노원구 공릉동 597-34,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1826125340,1522-3232,스타벅스 공릉DT점,http://place.map.kakao.com/1826125340,서울 노원구 동일로 1015,127.07426417069411,37.620790371073866
서울 노원구 상계동 712,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,19469879,1522-3232,스타벅스 노원역점,http://place.map.kakao.com/19469879,서울 노원구 동일로 1413,127.06006164256367,37.65472035675518
서울 노원구 상계동 372-16,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1800821127,1522-3232,스타벅스 상계초교사거리점,http://place.map.kakao.com/1800821127,서울 노원구 노원로 449,127.066441245826,37.6566702654055
서울 노원구 공릉동 379-27,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,799469641,1522-3232,스타벅스 공릉역점,http://place.map.kakao.com/799469641,서울 노원구 동일로 1081,127.07223694894179,37.626422618227
서울 노원구 상계동 723,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,18691127,1522-3232,스타벅스 노원KT점,http://place.map.kakao.com/18691127,서울 노원구 노해로 502,127.063470345532,37.6546284737532
서울 노원구 공릉동 653-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,944088477,,스타벅스 태릉입구역DT,http://place.map.kakao.com/944088477,서울 노원구 화랑로 469,127.07934560540714,37.61922817503568
서울 노원구 상계동 763-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,20046343,1522-3232,스타벅스 중계역점,http://place.map.kakao.com/20046343,서울 노원구 동일로 1339,127.062204808397,37.6481817147963
서울 노원구 상계동 694,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,2080972721,1522-3232,스타벅스 노원마들역점,http://place.map.kakao.com/2080972721,서울 노원구 노원로 547,127.05802437230538,37.66092103259188
서울 노원구 월계동 635-6,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1516356548,1522-3232,스타벅스 월계역점,http://place.map.kakao.com/1516356548,서울 노원구 초안산로2라길 26,127.05741647998626,37.629454471026435
서울 노원구 중계동 360-6,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,10538293,1522-3232,스타벅스 은행사거리점,http://place.map.kakao.com/10538293,서울 노원구 중계로 217,127.075977055248,37.6504801657301
서울 노원구 월계동 410-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17884753,1522-3232,스타벅스 광운대점,http://place.map.kakao.com/17884753,서울 노원구 석계로 104,127.060820134493,37.6231891063632
서울 노원구 월계동 333-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,19469878,1522-3232,스타벅스 월계이마트점,http://place.map.kakao.com/19469878,서울 노원구 마들로3길 15,127.062096653474,37.6271527835984
서울 도봉구 창동 75-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,697641350,1522-3232,스타벅스 창동이마트점,http://place.map.kakao.com/697641350,서울 도봉구 노해로65길 4,127.046868813877,37.6516449755707
서울 도봉구 창동 1-28,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,908841696,1522-3232,스타벅스 창동역점,http://place.map.kakao.com/908841696,서울 도봉구 마들로13길 61,127.04997007453223,37.65460162858578
서울 도봉구 쌍문동 707-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,474419088,1522-3232,스타벅스 도봉로DT점,http://place.map.kakao.com/474419088,서울 도봉구 도봉로 635,127.041629725755,37.6611802326364
서울 도봉구 방학동 707-6,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1340630386,1522-3232,스타벅스 방학역점,http://place.map.kakao.com/1340630386,서울 도봉구 도봉로 684,127.043589434428,37.6653465622203
서울 도봉구 창동 659-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,22547060,1522-3232,스타벅스 쌍문역점,http://place.map.kakao.com/22547060,서울 도봉구 도봉로 480,127.03490529996,37.6483515237595
서울 도봉구 창동 650-45,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,519080844,1522-3232,스타벅스 쌍문도봉로점,http://place.map.kakao.com/519080844,서울 도봉구 도봉로 444,127.033118153379,37.645389604873
서울 강북구 수유동 174-13,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,27020659,1522-3232,스타벅스 강북구청사거리점,http://place.map.kakao.com/27020659,서울 강북구 도봉로 365,127.027396306598,37.6400139982618
서울 강북구 번동 418-20,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,10534106,,스타벅스 수유역점,http://place.map.kakao.com/10534106,서울 강북구 도봉로 342,127.026294369466,37.6381798439037
서울 성북구 장위동 143-38,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,924817836,,스타벅스 장위뉴타운점,http://place.map.kakao.com/924817836,서울 성북구 장월로38길 4,127.05151211017781,37.61806331358951
서울 강북구 미아동 121-19,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17884745,1522-3232,스타벅스 미아역점,http://place.map.kakao.com/17884745,서울 강북구 도봉로 196,127.02654615622092,37.62618135859377
서울 강북구 우이동 산 13-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,647290928,1522-3232,스타벅스 파라스파라서울점,http://place.map.kakao.com/647290928,서울 강북구 삼양로 689,127.01040785074682,37.664181980998364
서울 중랑구 묵동 169-12,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1937762094,1522-3232,스타벅스 묵동점,http://place.map.kakao.com/1937762094,서울 중랑구 동일로 952,127.076879107253,37.61533393573
서울 강북구 미아동 35-30,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26572250,1522-3232,스타벅스 미아사거리역점,http://place.map.kakao.com/26572250,서울 강북구 도봉로 32,127.03058891879,37.6118231378487
서울 강북구 미아동 812-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1583585647,,스타벅스 미아뉴타운점,http://place.map.kakao.com/1583585647,서울 강북구 삼양로 161,127.02114611983023,37.61834476046741
서울 성북구 하월곡동 89-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,182417110,1522-3232,스타벅스 미아점,http://place.map.kakao.com/182417110,서울 성북구 동소문로 314,127.029305165679,37.6075816059343
서울 성북구 하월곡동 46-73,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,19964144,1522-3232,스타벅스 월곡역점,http://place.map.kakao.com/19964144,서울 성북구 화랑로 76,127.04059223371526,37.60196239252755
서울 성북구 길음동 864-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,119957965,1522-3232,스타벅스 미아이마트,http://place.map.kakao.com/119957965,서울 성북구 도봉로 17,127.02993389843303,37.61086285147552
서울 성북구 종암동 3-686,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,27198954,,스타벅스 종암점,http://place.map.kakao.com/27198954,서울 성북구 종암로 122,127.033850424728,37.6010644291624
서울 중랑구 중화동 306-71,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,218720613,1522-3232,스타벅스 중화역점,http://place.map.kakao.com/218720613,서울 중랑구 봉화산로 35,127.07828753292532,37.60181546732204
서울 중랑구 신내동 563-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26785139,,스타벅스 중랑구청점,http://place.map.kakao.com/26785139,서울 중랑구 신내로 72,127.09564556772195,37.60540573562112
서울 성북구 길음동 20-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,10537183,1522-3232,스타벅스 현대미아점,http://place.map.kakao.com/10537183,서울 성북구 동소문로 315,127.02872550562827,37.608374619277164
서울 동대문구 이문동 305-60,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,8439657,,스타벅스 외대점,http://place.map.kakao.com/8439657,서울 동대문구 휘경로 12-1,127.061413776275,37.5957338545738
서울 동대문구 이문동 329-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,212140549,1522-3232,스타벅스 외대정문점,http://place.map.kakao.com/212140549,서울 동대문구 이문로 93,127.059298210969,37.5952952526032
서울 중랑구 상봉동 100-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17884784,1522-3232,스타벅스 상봉역점,http://place.map.kakao.com/17884784,서울 중랑구 망우로 307,127.086476137529,37.5968930454807
서울 동대문구 회기동 346-18,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,24868732,1522-3232,스타벅스 회기역사거리점,http://place.map.kakao.com/24868732,서울 동대문구 이문로 37,127.0564052274,37.5909755140802
서울 동대문구 회기동 16-41,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,13049478,1522-3232,스타벅스 경희대점,http://place.map.kakao.com/13049478,서울 동대문구 경희대로 16-1,127.05277655851455,37.59294766175779
서울 동대문구 회기동 60-40,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1853475772,,스타벅스 경희대삼거리점,http://place.map.kakao.com/1853475772,서울 동대문구 회기로 141,127.052057736553,37.5915937901333
서울 은평구 진관동 277-11,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,76206032,1522-3232,스타벅스 더북한산점,http://place.map.kakao.com/76206032,서울 은평구 대서문길 24-11,126.947556601185,37.6554573891378
서울 은평구 진관동 2-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,811506917,,스타벅스 진관DT점,http://place.map.kakao.com/811506917,서울 은평구 연서로 645,126.93623771397137,37.650144125590586
서울 은평구 진관동 90-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26900385,1522-3232,스타벅스 구파발역점,http://place.map.kakao.com/26900385,서울 은평구 진관2로 12,126.91871234420786,37.6343454066031
서울 은평구 불광동 308-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,2045961313,1522-3232,스타벅스 연신내역사거리점,http://place.map.kakao.com/2045961313,서울 은평구 통일로 842,126.9217762570655,37.6187604104358
서울 은평구 대조동 224-14,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17884764,1522-3232,스타벅스 구산역점,http://place.map.kakao.com/17884764,서울 은평구 연서로 146,126.917760665264,37.6117407836906
서울 은평구 갈현동 395-6,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,840743372,1522-3232,스타벅스 연신내점,http://place.map.kakao.com/840743372,서울 은평구 통일로 867,126.91995670313499,37.62023680993725
서울 은평구 진관동 65,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,363897391,1522-3232,스타벅스 구파발사거리점,http://place.map.kakao.com/363897391,서울 은평구 진관3로 21,126.91887433800636,37.6395694287727
서울 종로구 평창동 220,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1846455949,1522-3232,스타벅스 종로평창동점,http://place.map.kakao.com/1846455949,서울 종로구 평창12길 3,126.96723672917432,37.60616794466298
서울 종로구 세종로 185-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,7961649,1522-3232,스타벅스 광화문점,http://place.map.kakao.com/7961649,서울 종로구 세종대로 167,126.97629649901215,37.57122962143047
서울 종로구 삼청동 112,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,25115112,1522-3232,스타벅스 삼청동점,http://place.map.kakao.com/25115112,서울 종로구 삼청로 111-1,126.981758216736,37.585350971846
서울 종로구 재동 109,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,25115113,1522-3232,스타벅스 안국점,http://place.map.kakao.com/25115113,서울 종로구 북촌로 5-1,126.98569069000449,37.57739393795513
서울 서대문구 홍제동 301-19,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,143734770,1522-3232,스타벅스 홍제역점,http://place.map.kakao.com/143734770,서울 서대문구 통일로 451,126.943945274312,37.5886258931952
서울 서대문구 창천동 13-19,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,12695523,1522-3232,스타벅스 신촌명물거리점,http://place.map.kakao.com/12695523,서울 서대문구 명물길 24,126.938155627947,37.5577765440044
서울 서대문구 신촌동 134,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,27126790,1522-3232,스타벅스 연세백양로점,http://place.map.kakao.com/27126790,서울 서대문구 연세로 50,126.9374315545726,37.56288121015615
서울 서대문구 대신동 115,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17127094,,스타벅스 연대동문점,http://place.map.kakao.com/17127094,서울 서대문구 성산로 565,126.946329787722,37.5665093968954
서울 서대문구 대현동 45-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,718205768,1522-3232,스타벅스 이대역점,http://place.map.kakao.com/718205768,서울 서대문구 신촌로 183,126.946323012611,37.5570209988713
서울 서대문구 북아현동 1015,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,447976009,1522-3232,스타벅스 아현역점,http://place.map.kakao.com/447976009,서울 서대문구 신촌로35길 10,126.9562115809291,37.558263050501644
서울 서대문구 대신동 5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,7961931,1522-3232,스타벅스 연세종합관점,http://place.map.kakao.com/7961931,서울 서대문구 연세로 50-1,126.941122480973,37.5614721479689
서울 서대문구 창천동 33-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,10538286,1522-3232,스타벅스 연대점,http://place.map.kakao.com/10538286,서울 서대문구 연세로 35,126.936715226399,37.558712817702
서울 서대문구 충정로3가 464,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,12385467,1522-3232,스타벅스 충정타워점,http://place.map.kakao.com/12385467,서울 서대문구 서소문로 21,126.964271243665,37.5600362236744
서울 서대문구 대현동 11-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,11116783,,스타벅스 이대ECC점,http://place.map.kakao.com/11116783,서울 서대문구 이화여대길 52,126.9476665984025,37.56160407256397
서울 서대문구 충정로3가 470,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17884757,1522-3232,스타벅스 충정로역점,http://place.map.kakao.com/17884757,,126.963292618166,37.5615604100236
서울 서대문구 창천동 20-25,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17127080,1522-3232,스타벅스 신촌아트레온점,http://place.map.kakao.com/17127080,서울 서대문구 신촌로 129,126.940393021019,37.5564982786297
서울 서대문구 충정로2가 191,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,7968067,1522-3232,스타벅스 경기대점,http://place.map.kakao.com/7968067,서울 서대문구 충정로 53,126.96469505712226,37.563733140281016
서울 서대문구 창천동 30-33,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1864551274,1522-3232,스타벅스 현대신촌점,http://place.map.kakao.com/1864551274,서울 서대문구 신촌로 83,126.93583015829385,37.55608953714092
서울 종로구 교북동 126,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,752042017,1522-3232,스타벅스 독립문역점,http://place.map.kakao.com/752042017,서울 종로구 송월길 155,126.9615683448808,37.57135098388506
서울 은평구 응암동 96-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,24765609,1522-3232,스타벅스 은평구청입구점,http://place.map.kakao.com/24765609,서울 은평구 은평로 170,126.926831662023,37.6012159894211
서울 종로구 통의동 35-41,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,12690667,1522-3232,스타벅스 경복궁역점,http://place.map.kakao.com/12690667,서울 종로구 자하문로4길 6,126.972676532641,37.5772042362666
서울 은평구 녹번동 19-121,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,893937633,1522-3232,스타벅스 녹번역점,http://place.map.kakao.com/893937633,서울 은평구 통일로 636,126.93529131644075,37.6033346541093
서울 은평구 응암동 90-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,7968411,1522-3232,스타벅스 은평이마트점,http://place.map.kakao.com/7968411,서울 은평구 은평로 111,126.920255261814,37.6005305803685
서울 종로구 평동 222,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,41118031,1522-3232,스타벅스 서대문역,http://place.map.kakao.com/41118031,서울 종로구 통일로 134,126.966255639961,37.5667978843786
서울 종로구 사직동 9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,8439655,1522-3232,스타벅스 스페이스본점,http://place.map.kakao.com/8439655,서울 종로구 사직로8길 4,126.969217894229,37.5749076511881
서울 종로구 적선동 66,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,8404389,1522-3232,스타벅스 적선점,http://place.map.kakao.com/8404389,서울 종로구 새문안로5길 55,126.97411605389239,37.57527012561527
서울 종로구 당주동 128-27,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,506743578,1522-3232,스타벅스 경희궁로점,http://place.map.kakao.com/506743578,서울 종로구 새문안로3길 15,126.97229254565359,37.57168104918171
서울 은평구 대조동 15-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1484410257,1522-3232,스타벅스 불광역점,http://place.map.kakao.com/1484410257,서울 은평구 통일로 715,126.930302807418,37.6094351176591
서울 마포구 동교동 159-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,22105109,1522-3232,스타벅스 홍대역점,http://place.map.kakao.com/22105109,서울 마포구 양화로 165,126.923637798148,37.5572887166274
서울 마포구 동교동 166-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,231272664,1522-3232,스타벅스 홍대공항철도역점,http://place.map.kakao.com/231272664,서울 마포구 양화로 178,126.92518582665798,37.557509550972256
서울 마포구 도화동 22,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26900353,1522-3232,스타벅스 공덕오거리점,http://place.map.kakao.com/26900353,서울 마포구 마포대로 86,126.950678348338,37.5427754107362
서울 마포구 합정동 472,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,2057327896,1522-3232,스타벅스 합정점,http://place.map.kakao.com/2057327896,서울 마포구 월드컵로1길 14,126.91253700818196,37.54994959743763
서울 마포구 서교동 475-13,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,12776689,1522-3232,스타벅스 망원역점,http://place.map.kakao.com/12776689,서울 마포구 월드컵로 74,126.91070575438697,37.5558452570744
서울 마포구 서교동 374-20,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,27416913,1522-3232,스타벅스 서교동사거리점,http://place.map.kakao.com/27416913,서울 마포구 양화로 105,126.91857176870901,37.553373200654896
서울 마포구 상암동 1654,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,7961821,1522-3232,스타벅스 상암DMC점,http://place.map.kakao.com/7961821,서울 마포구 월드컵북로 375,126.89092735851,37.5776651695006
서울 마포구 동교동 205-6,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,20705154,1522-3232,스타벅스 동교점,http://place.map.kakao.com/20705154,서울 마포구 월드컵북로 22,126.919993980608,37.5568646370831
서울 마포구 상수동 86-22,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17127074,1522-3232,스타벅스 홍대삼거리점,http://place.map.kakao.com/17127074,서울 마포구 와우산로 64,126.92328058235611,37.55025439607592
서울 마포구 공덕동 254-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1201355052,1522-3232,스타벅스 공덕점,http://place.map.kakao.com/1201355052,서울 마포구 마포대로 130,126.952953039723,37.5459118163509
서울 마포구 용강동 112-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1279375864,1522-3232,스타벅스 마포용강동점,http://place.map.kakao.com/1279375864,서울 마포구 토정로 295,126.94213983925681,37.541174063448715
서울 마포구 염리동 168-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1648263805,,스타벅스 마포염리점,http://place.map.kakao.com/1648263805,서울 마포구 독막로 311,126.947676729406,37.5438769421546
서울 마포구 상암동 1623,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1145283113,1522-3232,스타벅스 디지털미디어시티역,http://place.map.kakao.com/1145283113,서울 마포구 성암로 179,126.89894222717868,37.576124395186376
서울 마포구 상암동 1597,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,705098136,,스타벅스 상암사보이시티,http://place.map.kakao.com/705098136,서울 마포구 월드컵북로54길 17,126.888358448933,37.581619931421
